"Locus_tag"	"start"	"stop"	"strand"	"KEGG_definition"	"Knumber"	"gene_name"	"COG_category"	"X3hControl"	"X3hMedium"	"X3hPlant"	"X7dControl"	"X7dMedium"	"X7dPlant"	"Library"	"insertion_num"	"log2FC_3h"	"pval_3h"	"qval_3h"	"res_3h"	"log2FC_7d"	"pval_7d"	"qval_7d"	"res_7d"
"DLM_4074"	4347612	4347953	"+"	"uncharacterized protein"	"K06995"	"COG3450"	"R"	3.88361045130641	3.74009900990099	4.52173913043478	4.23508771929825	4.15068493150685	2.78571428571429	5.12693498452012	3	0.114080506906048	0.932126315357099	0.713972432948559	NA	-0.722186691479326	0.00689332372365402	0.0608331432650154	NA
"DLM_4075"	4348065	4349270	"+"	"diguanylate cyclase [EC:2.7.7.65]"	"K18967"	"COG2199"	"T"	36.4536817102138	37.7326732673267	37.0869565217391	31.6140350877193	32.3904109589041	32.2142857142857	41.4597523219814	15	-0.0716503586932949	0.237040902524644	0.509447058561678	NA	-0.071227819988008	0.173142528089236	0.328242093711453	NA
"DLM_4076"	4349228	4350484	"-"	"beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]"	"K06016"	"argE"	"E"	17.3895486935867	17.9777227722772	18.6086956521739	15.2245614035088	15.5342465753425	15	22.1439628482972	9	0.00276302363916653	0.703908039047997	0.66614102298018	NA	-0.106755591686684	0.524029510656206	0.470126774187806	NA
"DLM_4077"	4350524	4351453	"-"	"glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]"	"K12972"	"serA"	"HE"	0.596199524940618	0.658415841584158	1.21739130434783	0.842105263157895	0.746575342465753	0.428571428571429	0.764705882352941	1	0.934932414541546	NA	NA	NA	-1.05722486869295	NA	NA	NA
"DLM_4078"	4351450	4352208	"-"	"adducin"	"K18622"	"araD"	"G"	15.458432304038	16.1435643564356	17.1739130434783	16.2385964912281	15.1883561643836	16.5714285714286	18.812693498452	8	0.0568313538266513	0.823016309124521	0.696084016947391	NA	-0.0534889277855056	0.285763312466079	0.382783906174702	NA
"DLM_4079"	4352661	4352951	"-"	"protein phosphatase [EC:3.1.3.16]"	"K01090"	"nMD3"	"J"	1.15914489311164	0.871287128712871	1.52173913043478	1.02456140350877	1.26027397260274	0.785714285714286	1.1749226006192	1	0.297666725816794	NA	NA	NA	-0.465689714048308	NA	NA	NA
"DLM_4080"	4353306	4353473	"+"	"neurotransmitter:Na+ symporter, NSS family"	"K03308"	NA	NA	15.0736342042755	15.3044554455446	11.4782608695652	14.3122807017544	14.9691780821918	17.3571428571429	18.5216718266254	3	-0.48811664012447	0.635951509082517	0.656013226451264	NA	0.19551593800767	0.277793659732866	0.381906397143597	NA
"DLM_4081"	4353531	4355147	"-"	"methyl-accepting chemotaxis protein"	"K03406"	"tar"	"NT"	30.8836104513064	31.5	40.304347826087	27.0912280701754	27.736301369863	28.5714285714286	34.3049535603715	14	0.28798739705005	0.0534940285800176	0.297144821780421	NA	-0.00943696973868463	0.164600369096761	0.322549397817018	NA
"DLM_4082"	4355420	4355533	"+"	"Fc receptor-like protein"	"K06727"	NA	NA	3.28266033254157	3.38366336633663	3.17391304347826	3.23859649122807	3.25684931506849	3.21428571428571	3.69040247678019	1	-0.143596295073527	NA	NA	NA	-0.0936305151216872	NA	NA	NA
"DLM_4083"	4355615	4356628	"-"	"cytochrome c peroxidase [EC:1.11.1.5]"	"K00428"	"mauG"	"P"	27.1472684085511	27.6089108910891	26.0869565217391	23.1263157894737	24.1678082191781	23.9285714285714	31.5928792569659	12	-0.152471820610914	0.127509133910284	0.420568705329352	NA	-0.0335611436048857	0.433330630542203	0.442593951716317	NA
"DLM_4084"	4357141	4357329	"-"	"methionyl aminopeptidase [EC:3.4.11.18]"	"K01265/K05367"	NA	NA	1.61757719714964	1.5990099009901	1.30434782608696	1.25964912280702	1.33561643835616	0.714285714285714	1.80340557275542	2	-0.405499345968839	0.0281026193451753	0.209747253351576	NA	-0.901208712741277	0.255457988145408	0.371754392706987	NA
"DLM_4085"	4358321	4359268	"+"	"autotransporter family porin"	"K12678"	"COG4625"	"S"	23.855106888361	24.2425742574257	27.8260869565217	22.5684210526316	22.6609589041096	21.5	27.4396284829721	14	0.1256089366222	0.721031914768988	0.66916972639484	NA	-0.15685671870741	0.64536358605713	0.500743469196044	NA
"DLM_4086"	4359315	4360163	"-"	NA	NA	"COG0400"	"R"	31.9928741092637	31.7821782178218	37.6521739130435	29.1473684210526	31.8184931506849	33.2857142857143	37.5510835913313	13	0.136161389806241	0.134109665043416	0.42805206104896	NA	0.100688780240591	0.972630786478714	0.568575584221563	NA
"DLM_4087"	4360233	4361147	"-"	"glutaminase [EC:3.5.1.2]"	"K01425"	"glsA"	"E"	10.978622327791	10.5024752475248	13.5652173913043	11.0561403508772	11.0719178082192	12.3571428571429	13.1826625386997	7	0.210221720829331	0.879305193217984	0.707310806205682	NA	0.0777374148135971	0.511439040408192	0.468502332493629	NA
"DLM_4088"	4361572	4363218	"+"	"methyl-accepting chemotaxis protein"	"K03406"	"tar"	"NT"	29.5914489311164	31.7772277227723	38.304347826087	27.1789473684211	27.0479452054795	45.2857142857143	34.3452012383901	15	0.27556179170972	0.247638920518662	0.519512228424257	NA	0.650552530089907	0.352784692700066	0.418176178523845	NA
"DLM_4089"	4363260	4363571	"-"	"WAP four-disulfide core domain protein 1"	"K23635/K00989"	NA	NA	12.7007125890736	12.5965346534653	13.5652173913043	12.5649122807018	13.6986301369863	10.8571428571429	14.6346749226006	5	-0.00408241604253638	0.818925178617314	0.694056719115736	NA	-0.301829706532417	0.143160142331048	0.308417305843333	NA
"DLM_4090"	4363608	4363745	"+"	"PERQ amino acid-rich with GYF domain-containing protein"	"K18730"	NA	NA	5.26128266033254	5.33168316831683	5.60869565217391	4.95789473684211	4.73972602739726	5.64285714285714	5.81114551083591	2	-0.00274268158441228	0.62008738758277	0.653504262306857	NA	0.103938224037576	0.486908358558048	0.458059604860738	NA
"DLM_4091"	4364185	4364334	"+"	NA	NA	NA	"K"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4092"	4365506	4366777	"-"	"DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"	"K00558"	"dcm"	"L"	0.600950118764846	0.556930693069307	0.478260869565217	0.701754385964912	0.623287671232877	0.785714285714286	0.609907120743034	1	-0.424440909622299	NA	NA	NA	0.0802786550569849	NA	NA	NA
"DLM_4093"	4367209	4367526	"-"	"toxin ParE1/3/4"	"K19092"	"parE"	"R"	10.3182897862233	10.6707920792079	17.2608695652174	9.87719298245614	10.4828767123288	10.6428571428571	11.6176470588235	10	0.643013611389982	0.010324722631026	0.125033302205568	NA	0.013164459198448	0.68440418421835	0.511531273025314	NA
"DLM_4094"	4367523	4367792	"-"	"antitoxin ParD1/3/4"	"K07746"	"COG3609"	"K"	1.78384798099762	1.8019801980198	1.8695652173913	1.74035087719298	1.86986301369863	1.71428571428571	2.80650154798762	1	-0.0272832963774597	NA	NA	NA	-0.104530583471307	NA	NA	NA
"DLM_4095"	4368217	4369311	"-"	"putative mRNA 3-end processing factor"	"K07577/K00845"	NA	NA	14.6389548693587	14.6905940594059	12.7826086956522	12.0280701754386	12.0650684931507	15.8571428571429	16.5263157894737	13	-0.29343163032596	0.0695342315615231	0.332054780661925	NA	0.252363332002164	0.721416990606023	0.519894393395029	NA
"DLM_4096"	4370175	4372028	"-"	NA	NA	"COG1479"	"S"	57.3729216152019	57.1559405940594	77.5217391304348	50.3157894736842	50.8801369863014	60.5	65.6346749226006	34	0.337132635369909	0.27891119188895	0.534944044678001	NA	0.177844528604865	0.995597500257196	0.57501244113349	NA
"DLM_4097"	4372127	4376644	"-"	NA	NA	"COG2852"	"S"	152.959619952494	152.774752475248	167.347826086957	138.350877192982	142.482876712329	150.214285714286	171.116099071207	82	0.0325439597731391	0.0340302395743812	0.234324495005428	NA	0.0302315073395581	0.135406687376362	0.304285952257	NA
"DLM_4098"	4376656	4376934	"+"	"transposase"	"K07483"	NA	"L"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4099"	4376994	4377806	"+"	"putative transposase"	"K07497"	NA	"L"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4100"	4379965	4382115	"+"	NA	NA	"COG3318"	"R"	35.938242280285	36.7623762376238	34.8695652173913	33.1157894736842	33.6643835616438	30.2857142857143	41.1501547987616	27	-0.15090618231068	0.14215464200483	0.438435796464565	NA	-0.217392622479667	0.106285717901824	0.273274274911492	NA
"DLM_4101"	4384038	4386428	"-"	"DNA gyrase subunit B [EC:5.6.2.2]"	"K02470"	"gyrB"	"L"	0.446555819477435	0.371287128712871	0.434782608695652	0.410526315789474	0.414383561643836	1	0.455108359133127	6	-0.768775417557941	NA	NA	NA	0.205809537140843	NA	NA	NA
"DLM_4102"	4386573	4387679	"-"	"DNA polymerase III subunit beta [EC:2.7.7.7]"	"K02338"	NA	"L"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4103"	4387731	4389131	"-"	"chromosomal replication initiator protein"	"K02313"	NA	"L"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4104"	4389487	4389621	"+"	"large subunit ribosomal protein L34"	"K02914"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4105"	4389630	4389992	"+"	"ribonuclease P protein component [EC:3.1.26.5]"	"K03536"	"rnpA"	"J"	0.194774346793349	0.168316831683168	0.304347826086957	0.140350877192982	0.0993150684931507	0.0714285714285714	0.269349845201238	1	0.548923963874234	NA	NA	NA	-1.05722486869295	NA	NA	NA
"DLM_4106"	4389968	4390177	"+"	"uncharacterized protein"	"K08998"	NA	"S"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4107"	4390236	4391846	"+"	"YidC/Oxa1 family membrane protein insertase"	"K03217"	"yidC"	"U"	0.0593824228028504	0.0544554455445545	0.347826086956522	0.108771929824561	0.154109589041096	3.35714285714286	0.0541795665634675	6	NA	NA	NA	NA	6.38018044361435	NA	NA	NA
"DLM_4108"	4391997	4393349	"+"	"tRNA modification GTPase [EC:3.6.-.-]"	"K03650/K03595"	"thdF"	"R"	4.9144893111639	4.37376237623762	1.43478260869565	2.1859649122807	1.70205479452055	5.78571428571429	4.25851393188854	5	-1.87120276406684	0.0112719099171899	0.128326175396946	NA	1.32146487605503	0.17437414584182	0.328599987791302	NA
"DLM_4109"	4393690	4394907	"+"	NA	NA	"xerC"	"L"	38.1211401425178	39.5940594059406	43.9130434782609	31.4315789473684	32.208904109589	37.5	43.2724458204334	19	0.106744643079442	0.703580331747653	0.66614102298018	NA	0.162170821433939	0.158698642790882	0.32046085913909	NA
"DLM_4110"	4396764	4396943	"+"	"prophage regulatory protein"	"K07733"	"alpA"	"K"	5.458432304038	5.94059405940594	7.39130434782609	5.05964912280702	5.6027397260274	5.42857142857143	6.91486068111455	3	0.342348899926303	0.455864942356696	0.611226822009559	NA	0.0187752903971752	0.903966396413376	0.551302173799496	NA
"DLM_4111"	4397406	4397552	"+"	"BRCA1-associated protein [EC:2.3.2.27]"	"K10632"	NA	NA	0.938242280285036	1.06930693069307	1.26086956521739	0.736842105263158	0.893835616438356	0.571428571428571	1.1671826625387	1	0.331393198497821	NA	NA	NA	-0.44954229147171	NA	NA	NA
"DLM_4112"	4397619	4398692	"-"	"urea-proton symporter"	"K20989/K00373"	NA	NA	11.6484560570071	12.3440594059406	15.2173913043478	11.6385964912281	11.8493150684932	10.5714285714286	13.6996904024768	10	0.28999558411698	0.988583787195205	0.725817260482654	NA	-0.231534964820984	0.114354961889691	0.283140549895493	NA
"DLM_4113"	4398697	4398948	"+"	"glutamine transport system permease protein"	"K10037/K01849"	NA	NA	3.9144893111639	3.95544554455446	3.82608695652174	3.93333333333333	4.35958904109589	4.64285714285714	4.59133126934984	3	-0.137415557222004	0.490903403859231	0.620528280132293	NA	0.139289755711097	0.661187472293745	0.504766533450311	NA
"DLM_4114"	4398926	4401838	"+"	"putative DNA primase/helicase"	"K06919"	"COG5519"	"L"	96.3040380047506	97.8886138613861	108.04347826087	81.2421052631579	83.3424657534247	89.3571428571429	107.407120743034	47	0.0685784929464497	0.446773498002923	0.606078974632278	NA	0.0485320091550036	0.891696766101527	0.548792654825982	NA
"DLM_4115"	4405158	4406282	"+"	"alkylglycerol monooxygenase [EC:1.14.16.5]"	"K15537"	"eRG3"	"I"	14.1116389548694	13.5965346534653	11.8695652173913	13.4105263157895	12.6472602739726	13.2142857142857	15.2941176470588	9	-0.345718117643422	0.481687681478369	0.619254521891168	NA	-0.111000932186568	0.704056945688959	0.515328176502236	NA
"DLM_4116"	4406967	4408088	"+"	"H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]"	"K00324"	"pntA"	"C"	20.083135391924	20.3836633663366	25.695652173913	17.519298245614	18.2465753424658	25.1428571428571	22.4024767801858	8	0.260546327314901	0.684989191810752	0.662515651306355	NA	0.438443653501617	0.187198743786456	0.335175628792107	NA
"DLM_4117"	4408100	4408396	"+"	"H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]"	"K00324"	"pntA"	"C"	3.45368171021378	3.38118811881188	1.82608695652174	2.33684210526316	2.50684931506849	4.5	3.60990712074303	2	-1.01437308470612	0.447096595635435	0.606078974632278	NA	0.862604782623067	0.361522942065104	0.420864260991833	NA
"DLM_4118"	4408406	4409779	"+"	"H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]"	"K00325"	"pntB"	"C"	21.4204275534442	21.960396039604	17.8695652173913	17.1052631578947	18.4143835616438	18.5	23.4938080495356	13	-0.356476164521124	0.102176130501885	0.39688968441486	NA	0.0319230360632114	0.116165464730127	0.28461249344712	NA
"DLM_4119"	4409941	4410618	"+"	"heat shock protein HslJ"	"K03668"	"hslJ"	"O"	10.8266033254157	11.1955445544554	11.7826086956522	11.0912280701754	11.9143835616438	12	13.4102167182663	10	0.0230180673489225	0.730435489047272	0.67332470127069	NA	0.0245728436977344	0.412390637059064	0.435563965087385	NA
"DLM_4120"	4410685	4411893	"-"	"HemY protein"	"K02498"	"hemY"	"H"	7.8646080760095	7.8539603960396	1.1304347826087	3.7859649122807	2.77054794520548	3.07142857142857	8.1687306501548	6	-2.94963826548514	0.0241560282164618	0.197604149741327	NA	-0.479457869375998	0.318130108964191	0.40001973692876	NA
"DLM_4121"	4411897	4412919	"-"	"uroporphyrin-III C-methyltransferase [EC:2.1.1.107]"	"K02496"	"hemX"	"H"	1.56057007125891	1.41089108910891	1.52173913043478	0.498245614035088	0.301369863013699	0.571428571428571	1.79566563467492	7	-1.00389062166813	0.0400495263497938	0.261038271650448	NA	-0.542651695863192	NA	NA	NA
"DLM_4122"	4412916	4413656	"-"	"uroporphyrinogen-III synthase [EC:4.2.1.75]"	"K01719"	"hemD"	"H"	0.00237529691211401	0.00247524752475248	0.0434782608695652	0.105263157894737	0.0376712328767123	1.35714285714286	0.00154798761609907	1	NA	NA	NA	NA	3.60574014402948	NA	NA	NA
"DLM_4123"	4413653	4414582	"-"	"hydroxymethylbilane synthase [EC:2.5.1.61]"	"K01749"	"hemC"	"H"	0.0118764845605701	0.0099009900990099	0.0434782608695652	0.00701754385964912	0.0136986301369863	0.0714285714285714	0.0108359133126935	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4124"	4414931	4417630	"+"	"phosphoenolpyruvate carboxylase [EC:4.1.1.31]"	"K01595"	"ppc"	"C"	31.7933491686461	30.9876237623762	25.0869565217391	24.3894736842105	23.3869863013699	21.5	34.1749226006192	24	-0.441143474491374	0.0576829041151195	0.308448467733209	NA	-0.272222913227329	0.00545835752390093	0.0510468467011702	NA
"DLM_4125"	4417706	4418518	"-"	NA	NA	NA	NA	11.2945368171021	12.0173267326733	13.4347826086957	11.7578947368421	12.1472602739726	11.1428571428571	13.7987616099071	6	0.155354448591163	0.664766827276128	0.660583592801767	NA	-0.16027052614781	0.512916369187691	0.468554381540516	NA
"DLM_4126"	4418579	4419160	"-"	NA	NA	"COG3548"	"S"	14.1353919239905	15.1608910891089	14.9565217391304	13.5578947368421	13.4965753424658	12.4285714285714	17.4195046439628	11	-0.0197593285148024	0.762505646914671	0.681022972628803	NA	-0.221547163905886	0.0947432746356403	0.261507223485474	NA
"DLM_4127"	4419178	4420194	"-"	"two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]"	"K08082"	"lytS"	"T"	13.729216152019	12.9554455445545	8.78260869565217	12.2947368421053	11.5239726027397	10.8571428571429	17.1346749226006	8	-0.751378367323406	0.164864525932154	0.4600662236783	NA	-0.278792657231359	0.0643218027294924	0.221367813961253	NA
"DLM_4128"	4420265	4421173	"-"	NA	NA	"rhaT"	"GER"	12.6817102137767	11.5742574257426	15.0869565217391	12.8526315789474	12.3458904109589	9.07142857142857	14.8018575851393	7	0.155559065348463	0.611591829901974	0.652644000555891	NA	-0.585422072741981	0.040305156623737	0.17214007680843	NA
"DLM_4129"	4421263	4422186	"+"	NA	NA	"lysR"	"K"	10.0166270783848	9.85148514851485	9.21739130434783	10.9859649122807	10.2294520547945	12.9285714285714	11.8653250773994	11	-0.23729968209724	0.392788855203818	0.583462350227506	NA	0.12682925821574	0.206680734646155	0.347266257275045	NA
"DLM_4130"	4422301	4423683	"+"	"argininosuccinate lyase [EC:4.3.2.1]"	"K01755"	"argH"	"E"	4.57482185273159	3.98514851485149	2.43478260869565	1.75789473684211	1.64041095890411	2.35714285714286	5.13467492260062	8	-1.07382530698284	0.0391825811698595	0.260212153815233	NA	0.267614821614315	0.716023986821854	0.518251623560132	NA
"DLM_4131"	4423777	4425363	"+"	"c-di-GMP phosphodiesterase [EC:3.1.4.52]"	"K21090"	"rtn"	"T"	48.2969121140143	47.5445544554455	54.1739130434783	43.8666666666667	44.0513698630137	44.7142857142857	52.7151702786378	31	0.0659376694374639	0.370057414822625	0.575056164989814	NA	-0.0662860316777436	0.446711296739917	0.44491640301732	NA
"DLM_4132"	4425382	4426080	"+"	"aspartate racemase [EC:5.1.1.13]"	"K01779"	"racX"	"M"	10.2280285035629	10.1460396039604	13.6086956521739	9.75438596491228	10.5958904109589	12.4285714285714	11.6207430340557	3	0.317007289200099	0.886186014591246	0.707310806205682	NA	0.266777554432271	0.180350468965749	0.331776400823013	NA
"DLM_4133"	4426223	4426993	"+"	"DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor"	"K02444"	"glpR"	"KG"	15.9619952494062	14.9084158415842	12.304347826087	21	21.6643835616438	89.5	16.6811145510836	7	-0.470466228399526	0.247721436431583	0.519512228424257	NA	2.00873839368541	5.7551537999099e-08	3.15372506885873e-06	"Enriched"
"DLM_4134"	4427245	4428843	"-"	"two-component system, cell cycle response regulator [EC:2.7.7.65]"	"K02488"	"pleD"	"T"	56.1567695961995	57.4653465346535	52.9130434782609	50.3333333333333	51.3904109589041	55	64.3235294117647	14	-0.181832826186781	0.0459665008175384	0.277648679224574	NA	0.0435844118997619	0.403073879547691	0.434957643195425	NA
"DLM_4135"	4428978	4430852	"+"	"exoribonuclease II [EC:3.1.13.1]"	"K01147"	"vacB"	"K"	0.817102137767221	0.727722772277228	0.521739130434783	0.192982456140351	0.0993150684931507	1.07142857142857	0.656346749226006	12	-1.6610999000318	0.000406489428806856	0.0118776743808688	"Depleted"	NA	NA	NA	NA
"DLM_4136"	4430922	4431740	"-"	NA	NA	"COG1639"	"T"	25.3705463182898	24.720297029703	28.695652173913	26.0456140350877	27.1369863013699	28.2142857142857	29.4798761609907	13	0.0781389940740493	0.43794689742645	0.605218148458573	NA	0.0235712742596799	0.093305302415778	0.259024692438116	NA
"DLM_4137"	4431831	4432727	"-"	NA	NA	"COG4989"	"R"	14.5106888361045	14.8688118811881	16.5217391304348	12.7789473684211	11.9452054794521	12.1428571428571	18.4489164086687	7	0.0922561296854167	0.255709138106362	0.521387884340629	NA	-0.156421044644724	0.334779591281612	0.408668193604322	NA
"DLM_4138"	4432727	4433836	"-"	"multiple sugar transport system ATP-binding protein"	"K10112"	"malK"	"G"	11.3230403800475	10.980198019802	12.1304347826087	9.0140350877193	9.20890410958904	17.2857142857143	11.8498452012384	9	-0.00307896530382934	0.432044152586187	0.603703017135478	NA	0.851750957611653	0.879668852940363	0.545212216902604	NA
"DLM_4139"	4433840	4434697	"-"	"glucose/mannose transport system permease protein"	"K17317"	"ugpE"	"G"	15.4489311163895	15.8069306930693	13.4782608695652	13.7964912280702	14.3972602739726	20.9285714285714	17.7616099071207	12	-0.303453602222283	0.393963038811221	0.583462350227506	NA	0.456980316622789	0.70316327429585	0.515328176502236	NA
"DLM_4140"	4434690	4435592	"-"	"glucose/mannose transport system permease protein"	"K17316"	"ugpA"	"G"	26.0665083135392	25.759900990099	35.9130434782609	25.1228070175439	25.8116438356164	32.7142857142857	29.233746130031	10	0.363119908559541	0.413609680700619	0.595964039295488	NA	0.291505762695201	0.266520460543426	0.378701632621037	NA
